game_id,home_team,away_team,went_ot,total_toi,home_goals,away_goals,home_xg,away_xg,home_shots,away_shots,home_win,goal_diff
game_123,uae,brazil,1,4564.740000000001,3,2,3.6557999999999997,2.5517,34,25,1,1
game_1230,mexico,canada,0,3599.9900000000002,4,1,2.6092,2.004,24,22,1,3
game_1231,india,kazakhstan,1,3799.3199999999997,2,3,2.4871,2.4838,23,26,0,-1
game_1232,vietnam,iceland,1,4588.43,5,6,3.2425,3.5093,30,28,0,-1
game_1233,panama,germany,0,3600.02,7,1,3.4805,2.0993,30,19,1,6
game_1234,uk,france,0,3599.98,4,2,3.3625,3.0771,26,28,1,2
game_1235,netherlands,philippines,0,3600.01,6,1,3.0529,1.1131,24,15,1,5
game_1236,south_korea,brazil,0,3599.98,2,4,3.2769999999999997,4.8575,33,32,0,-2
game_1237,serbia,netherlands,0,3600.0,5,2,4.0352,2.3436,33,28,1,3
game_1238,indonesia,thailand,0,3600.01,1,2,2.0231,5.8315,19,41,0,-1
game_1239,canada,ethiopia,1,5031.1,4,3,3.8553,2.7435,39,29,1,1
game_124,singapore,france,0,3599.99,4,3,3.045,4.8053,29,39,1,1
game_1240,saudi_arabia,mexico,0,3600.0099999999998,4,3,2.3461,2.8565,19,26,1,1
game_1241,oman,germany,0,3599.99,0,2,3.4396,2.9611,26,22,0,-2
game_1242,mongolia,uae,1,4817.55,1,2,2.3952,2.5221,31,27,0,-1
game_1243,brazil,peru,1,3686.34,2,3,3.2284,2.9332,28,35,0,-1
game_1244,vietnam,rwanda,0,3599.99,5,4,4.0587,4.1704,27,29,1,1
game_1245,panama,philippines,1,4135.94,1,2,2.4354999999999998,3.5211,25,33,0,-1
game_1246,singapore,uk,0,3600.0,1,3,2.5768,4.1309000000000005,22,32,0,-2
game_1247,pakistan,china,0,3600.0,1,4,2.4661,3.8770000000000002,23,28,0,-3
game_1248,switzerland,usa,0,3600.01,5,1,3.6532999999999998,2.6449000000000003,27,24,1,4
game_1249,kazakhstan,iceland,1,3909.0,2,1,3.8845,2.868,37,26,1,1
game_125,usa,thailand,0,3600.0,3,6,3.1711,3.2011000000000003,28,26,0,-3
game_1250,morocco,south_korea,0,3600.02,8,4,2.9001,2.4183,27,28,1,4
game_1251,france,india,0,3599.98,5,3,3.263,3.5993,28,33,1,2
game_1252,pakistan,morocco,0,3600.01,7,4,4.1216,2.6421,37,22,1,3
game_1253,thailand,vietnam,0,3600.01,9,3,4.5753,1.8459,33,22,1,6
game_1254,philippines,iceland,0,3599.99,3,2,3.141,2.9376,23,24,1,1
game_1255,south_korea,mongolia,0,3600.0,4,2,3.7367,1.8866,32,17,1,2
game_1256,saudi_arabia,brazil,0,3599.98,2,3,1.9728999999999999,3.234,21,28,0,-1
game_1257,usa,france,0,3600.0,3,5,3.4183,5.0353,25,37,0,-2
game_1258,rwanda,ethiopia,0,3599.99,2,5,1.9482,2.5958,20,27,0,-3
game_1259,indonesia,china,0,3600.0,4,2,1.8408,2.0412999999999997,25,17,1,2
game_126,germany,south_korea,0,3600.0,3,7,1.8212000000000002,4.7506,17,37,0,-4
game_1260,kazakhstan,canada,0,3600.01,6,5,2.6624000000000003,4.1304,22,32,1,1
game_1261,germany,oman,0,3600.0,3,2,1.9621,4.1615,16,28,1,1
game_1262,mexico,new_zealand,0,3600.02,2,3,3.0643000000000002,2.2591,23,23,0,-1
game_1263,panama,guatemala,1,4213.31,2,3,2.2765999999999997,4.1083,24,43,0,-1
game_1264,singapore,netherlands,0,3600.01,1,10,2.3545,4.7571,20,42,0,-9
game_1265,serbia,uk,0,3599.9900000000002,2,7,3.4119,3.2589,28,31,0,-5
game_1266,uae,india,0,3600.0099999999998,4,2,3.0344,3.3943000000000003,26,36,1,2
game_1267,switzerland,peru,1,5307.02,3,2,4.2363,3.0236,43,31,1,1
game_1268,singapore,usa,0,3599.99,2,0,3.3373000000000004,3.3486000000000002,27,28,1,2
game_1269,canada,thailand,0,3600.0,3,2,3.1710000000000003,3.2418,31,22,1,1
game_127,morocco,indonesia,0,3600.0,1,4,2.8938,2.0594,27,25,0,-3
game_1270,morocco,peru,0,3599.99,4,2,2.8173,3.6766,26,30,1,2
game_1271,uae,rwanda,1,4552.58,4,3,5.2479,2.5331,35,27,1,1
game_1272,mexico,india,0,3599.99,1,2,2.6555,2.3623000000000003,25,28,0,-1
game_1273,indonesia,ethiopia,0,3599.99,3,6,4.0235,2.3354,38,21,0,-3
game_1274,south_korea,guatemala,0,3600.01,3,7,3.8036000000000003,3.3714,36,29,0,-4
game_1275,germany,mongolia,0,3599.99,7,5,4.2274,2.2963,31,24,1,2
game_1276,china,france,1,4515.47,7,6,4.4421,3.4589,33,30,1,1
game_1277,uk,iceland,0,3600.01,1,2,2.9646,2.7041,25,24,0,-1
game_1278,oman,panama,0,3600.01,7,2,3.2437,2.8394,28,26,1,5
game_1279,pakistan,saudi_arabia,0,3599.9900000000002,3,1,2.7713,1.6945000000000001,25,15,1,2
game_128,peru,serbia,1,3840.52,5,6,4.0969999999999995,4.3952,42,40,0,-1
game_1280,new_zealand,netherlands,0,3600.02,2,0,1.5705,3.7451,15,28,1,2
game_1281,brazil,philippines,0,3600.02,1,4,3.1281,1.9272,25,23,0,-3
game_1282,serbia,kazakhstan,0,3600.01,5,1,3.1025,2.9013,27,25,1,4
game_1283,vietnam,switzerland,0,3600.02,2,1,2.5345,2.0353,23,19,1,1
game_1284,india,saudi_arabia,0,3599.99,4,2,2.7513,1.82,27,19,1,2
game_1285,oman,uae,0,3599.99,5,4,3.8776,2.8369999999999997,33,23,1,1
game_1286,panama,kazakhstan,1,3930.0299999999997,2,3,3.6179,2.165,29,17,0,-1
game_1287,pakistan,guatemala,0,3599.98,4,2,3.563,2.208,36,23,1,2
game_1288,philippines,serbia,0,3600.0,3,2,1.9162000000000001,3.7500999999999998,21,31,1,1
game_1289,france,usa,0,3600.0,3,0,3.596,1.7559,24,16,1,3
game_129,mexico,pakistan,0,3600.01,1,2,2.7092,2.9556,25,27,0,-1
game_1290,brazil,canada,0,3599.99,7,4,4.6565,1.5866,35,19,1,3
game_1291,iceland,switzerland,0,3600.01,7,1,3.7774,0.9444,32,12,1,6
game_1292,uk,rwanda,1,4535.71,4,3,4.7965,2.9492000000000003,38,28,1,1
game_1293,netherlands,indonesia,0,3600.0,2,1,2.6133,2.0378,26,23,1,1
game_1294,mexico,south_korea,0,3599.99,4,0,2.3731,1.7237,21,18,1,4
game_1295,new_zealand,morocco,0,3599.99,5,2,3.7612,1.3256999999999999,34,14,1,3
game_1296,peru,singapore,0,3599.9900000000002,7,3,4.3651,3.2345,38,30,1,4
game_1297,philippines,thailand,0,3599.98,4,5,2.5275,2.6694,27,22,0,-1
game_1298,mongolia,guatemala,1,4515.44,1,2,2.2592,3.9669,28,39,0,-1
game_1299,pakistan,mexico,0,3599.9900000000002,6,0,4.5464,1.9651999999999998,33,18,1,6
game_13,mexico,brazil,0,3599.9900000000002,1,6,2.7186999999999997,3.2121000000000004,28,27,0,-5
game_130,brazil,new_zealand,0,3600.0099999999998,3,2,3.3454,3.5941,26,30,1,1
game_1300,ethiopia,oman,0,3600.0,7,3,4.806,3.9402,33,37,1,4
game_1301,new_zealand,peru,0,3599.9900000000002,2,1,2.0691,2.893,20,23,1,1
game_1302,panama,china,0,3600.0,1,4,2.4669000000000003,3.6477,22,32,0,-3
game_1303,serbia,usa,0,3600.0099999999998,7,2,4.300599999999999,1.9691999999999998,34,21,1,5
game_1304,canada,morocco,0,3600.0,4,0,4.865399999999999,2.0136,44,23,1,4
game_1305,iceland,kazakhstan,0,3600.0,2,1,2.8505,2.1149,26,22,1,1
game_1306,indonesia,germany,0,3599.99,4,2,3.2008,2.4301,25,19,1,2
game_1307,vietnam,saudi_arabia,0,3600.0,5,2,2.7883,3.5167,27,27,1,3
game_1308,switzerland,france,0,3600.01,2,0,1.2708,2.4745,13,24,1,2
game_1309,netherlands,south_korea,0,3600.0,5,4,4.2459999999999996,2.3279,29,29,1,1
game_131,philippines,rwanda,0,3600.02,4,0,2.5223,2.9265999999999996,26,26,1,4
game_1310,uk,uae,0,3600.01,1,3,3.0211,2.1164,21,19,0,-2
game_1311,brazil,rwanda,0,3599.9900000000002,3,0,2.4804,1.9921,18,24,1,3
game_1312,india,singapore,1,4554.63,3,4,3.7095,4.8877,37,48,0,-1
game_132,saudi_arabia,uk,0,3599.99,5,4,4.4168,2.7782,32,25,1,1
game_133,vietnam,china,0,3599.99,3,5,4.3604,3.2683,34,25,0,-2
game_134,france,switzerland,1,4295.07,4,3,2.8584,1.9225,24,23,1,1
game_135,kazakhstan,india,0,3600.0,1,2,3.9229000000000003,2.3593,35,26,0,-1
game_136,mongolia,ethiopia,0,3599.9900000000002,2,6,2.2509,3.2625,26,31,0,-4
game_137,oman,netherlands,0,3600.0,1,3,1.6708,2.7207,16,25,0,-2
game_138,panama,canada,0,3599.9900000000002,4,5,3.0571,3.7975000000000003,27,32,0,-1
game_139,guatemala,singapore,0,3600.01,2,3,4.0120000000000005,2.0254,33,21,0,-1
game_14,oman,india,0,3600.0,1,4,2.5179,1.8717,23,18,0,-3
game_140,iceland,uae,1,3728.0099999999998,2,3,3.2652,2.9983000000000004,28,27,0,-1
game_141,new_zealand,thailand,1,3613.01,1,2,1.8622,3.1083,21,23,0,-1
game_142,philippines,rwanda,0,3600.02,4,1,3.1452,2.575,28,25,1,3
game_143,china,mexico,0,3599.99,3,4,2.7252,2.7602,25,26,0,-1
game_144,indonesia,saudi_arabia,0,3600.02,2,3,2.1599,2.5393,21,26,0,-1
game_145,ethiopia,brazil,0,3600.0,1,3,2.7948999999999997,3.163,30,30,0,-2
game_146,kazakhstan,singapore,0,3599.99,1,3,2.1752000000000002,2.5232,20,21,0,-2
game_147,india,south_korea,0,3600.0,3,6,2.4907,3.5297,20,35,0,-3
game_148,morocco,vietnam,0,3599.99,5,3,4.2935,2.1705,36,23,1,2
game_149,guatemala,usa,0,3600.0,6,2,3.9877,2.4292,34,34,1,4
game_15,uk,vietnam,1,4888.93,4,5,3.8033,2.9291,29,28,0,-1
game_150,peru,pakistan,0,3600.02,2,3,3.0736,3.9513,28,33,0,-1
game_151,panama,france,0,3599.99,5,0,2.9765,2.6001,21,24,1,5
game_152,oman,canada,0,3600.0,2,3,2.6681999999999997,1.9947,23,20,0,-1
game_153,uk,iceland,0,3599.99,2,0,3.2777999999999996,3.751,27,34,1,2
game_154,germany,uae,0,3600.0,2,6,1.4814,3.3817,14,31,0,-4
game_155,mongolia,serbia,0,3600.0099999999998,1,2,2.9834,3.5492,35,32,0,-1
game_156,switzerland,netherlands,0,3600.0,0,2,1.7052,2.6894,18,24,0,-2
game_157,china,india,0,3600.02,4,1,3.3621999999999996,2.0683,29,24,1,3
game_158,saudi_arabia,morocco,0,3600.02,4,0,2.3729,2.7426,25,29,1,4
game_159,mexico,rwanda,1,4078.56,4,3,2.8487,2.2127,29,24,1,1
game_16,thailand,france,0,3600.02,5,4,3.1379,4.1225,23,31,1,1
game_160,uae,serbia,0,3600.01,2,1,2.4453,2.0307,26,22,1,1
game_161,panama,pakistan,0,3600.02,3,4,3.2525,2.4871,26,22,0,-1
game_162,canada,ethiopia,0,3600.0,2,4,2.5682,3.7757,25,31,0,-2
game_163,guatemala,philippines,0,3599.99,3,2,3.1435999999999997,2.2884,27,32,1,1
game_164,germany,usa,0,3600.02,3,7,3.9229000000000003,3.9954,33,33,0,-4
game_165,brazil,oman,0,3600.02,2,1,4.1721,2.5872,28,28,1,1
game_166,south_korea,indonesia,0,3600.03,3,7,2.2328,3.4256,23,33,0,-4
game_167,france,uk,0,3599.98,5,3,3.5366,3.3006,28,28,1,2
game_168,thailand,iceland,0,3600.02,5,1,3.6693,2.904,32,26,1,4
game_169,new_zealand,switzerland,0,3600.02,3,2,2.5506,4.6888000000000005,18,34,1,1
game_17,philippines,peru,0,3599.98,1,0,2.9396,2.1473,29,20,1,1
game_170,kazakhstan,vietnam,1,5731.77,2,1,5.7669,3.031,45,27,1,1
game_171,singapore,mongolia,1,3775.89,3,4,3.6531000000000002,3.3802,27,36,0,-1
game_172,peru,netherlands,1,4218.38,1,2,2.936,2.3372,31,23,0,-1
game_173,serbia,south_korea,0,3600.02,4,1,2.7184,2.6442,25,31,1,3
game_174,kazakhstan,saudi_arabia,0,3600.0,2,1,1.6976000000000002,2.4847,15,21,1,1
game_175,thailand,morocco,0,3600.02,6,1,3.2072,2.2519,30,24,1,5
game_176,rwanda,peru,0,3600.0,2,4,2.1867,3.5465999999999998,20,33,0,-2
game_177,pakistan,iceland,0,3600.0,0,5,2.8982,2.3304,24,20,0,-5
game_178,panama,uk,1,4102.03,4,5,3.4339,3.2557,26,30,0,-1
game_179,new_zealand,switzerland,0,3600.0099999999998,6,3,2.3417,3.2215,21,28,1,3
game_18,india,vietnam,0,3600.0,4,3,3.5978,2.211,31,22,1,1
game_180,canada,china,0,3599.99,1,4,3.5139,2.6961999999999997,37,21,0,-3
game_181,vietnam,indonesia,0,3600.0,3,5,3.8434,3.7832,32,34,0,-2
game_182,philippines,germany,1,4405.67,2,3,3.1042,3.8101,31,31,0,-1
game_183,brazil,ethiopia,0,3599.9900000000002,6,3,4.1467,3.3205,33,35,1,3
game_184,usa,india,0,3599.98,4,3,2.5624000000000002,2.9802,24,26,1,1
game_185,oman,mongolia,0,3599.99,2,3,4.2196,2.4951,32,23,0,-1
game_186,uae,guatemala,1,3664.7599999999998,3,2,2.9905,3.8059000000000003,27,35,1,1
game_187,netherlands,mexico,1,5502.47,3,2,2.9057,3.5212,27,40,1,1
game_188,singapore,france,0,3599.99,2,1,3.5197000000000003,2.9097,25,25,1,1
game_189,germany,thailand,0,3600.02,3,4,4.299799999999999,3.9891,34,29,0,-1
game_19,saudi_arabia,canada,1,3987.48,3,2,3.1115,2.6092,28,26,1,1
game_190,canada,oman,0,3600.0,3,4,3.2208,3.4375,24,28,0,-1
game_191,saudi_arabia,pakistan,0,3600.02,1,4,2.7008,3.0368,21,30,0,-3
game_192,kazakhstan,serbia,0,3599.9900000000002,4,2,2.6997,3.1984,27,28,1,2
game_193,rwanda,ethiopia,0,3599.99,3,4,3.2561,2.8632,27,23,0,-1
game_194,mongolia,singapore,0,3600.0,7,3,3.9680000000000004,2.4184,36,23,1,4
game_195,peru,indonesia,0,3599.9900000000002,2,3,2.6074,2.6575,25,25,0,-1
game_196,morocco,china,0,3599.98,1,0,2.3291,2.6563,28,29,1,1
game_197,panama,guatemala,0,3600.02,5,6,3.7024,3.2145,32,32,0,-1
game_198,india,usa,0,3600.01,2,0,3.2500999999999998,1.538,28,15,1,2
game_199,south_korea,philippines,1,6191.16,4,3,5.1832,2.8085,47,27,1,1
game_2,france,morocco,1,3797.73,3,2,3.4075,3.0509,31,27,1,1
game_20,germany,iceland,0,3600.0,5,4,2.9139,3.0934,27,26,1,1
game_200,mexico,iceland,0,3600.03,4,2,4.2481,1.7979,34,19,1,2
game_201,switzerland,new_zealand,1,5047.27,4,3,3.7707,4.9784999999999995,38,44,1,1
game_202,netherlands,vietnam,1,3856.95,2,3,3.6823,1.9585000000000001,28,23,0,-1
game_203,switzerland,iceland,0,3600.0,0,1,2.2958000000000003,2.4045,20,24,0,-1
game_204,philippines,netherlands,0,3600.01,3,2,2.3075,1.8174,27,16,1,1
game_205,china,uae,0,3599.98,2,0,2.4751,2.4989,24,23,1,2
game_206,thailand,brazil,0,3600.0,3,6,3.7417999999999996,2.8873,33,25,0,-3
game_207,usa,india,0,3599.9700000000003,4,3,4.1051,3.6565,31,34,1,1
game_208,serbia,guatemala,0,3600.01,1,6,3.1249000000000002,2.4396,35,26,0,-5
game_209,india,usa,1,4236.81,5,4,2.9416,3.3559,28,32,1,1
game_21,serbia,pakistan,0,3599.98,5,1,3.1109,2.8301,27,29,1,4
game_210,germany,china,0,3600.01,2,3,2.3107,3.8446000000000002,19,30,0,-1
game_211,peru,mexico,0,3600.0,1,2,2.2736,2.0703,24,21,0,-1
game_212,pakistan,uae,0,3599.98,4,0,2.9742,1.9813,29,19,1,4
game_213,guatemala,netherlands,0,3600.0,4,0,2.3145,2.505,25,30,1,4
game_214,france,thailand,0,3600.02,2,1,2.8247999999999998,2.2197,27,17,1,1
game_215,saudi_arabia,rwanda,0,3600.0,4,2,3.867,2.7359,30,26,1,2
game_216,ethiopia,uk,0,3599.99,1,6,3.0923,3.0854999999999997,27,25,0,-5
game_217,kazakhstan,south_korea,0,3599.98,5,0,4.1695,1.3887,35,13,1,5
game_218,oman,morocco,1,3769.04,6,5,3.3498,3.2666999999999997,30,32,1,1
game_219,philippines,indonesia,1,4243.68,4,3,3.3724,2.5261,28,25,1,1
game_22,ethiopia,mongolia,0,3600.02,2,1,3.0645,2.0284999999999997,28,24,1,1
game_220,singapore,new_zealand,0,3600.01,6,1,4.9532,3.2443999999999997,35,30,1,5
game_221,serbia,panama,0,3599.99,4,5,3.0437,3.7805999999999997,29,34,0,-1
game_222,canada,iceland,0,3600.0,3,7,3.9868,3.55,34,32,0,-4
game_223,switzerland,vietnam,0,3600.01,1,0,3.4053,2.1896,27,22,1,1
game_224,mongolia,brazil,0,3600.0099999999998,3,4,2.9786,2.1799,32,15,0,-1
game_225,rwanda,saudi_arabia,0,3600.01,6,0,2.8146,1.8239,29,16,1,6
game_226,germany,thailand,0,3600.0,3,4,2.9486,3.6186,28,28,0,-1
game_227,france,china,1,4306.19,1,2,3.4705,2.6376999999999997,30,24,0,-1
game_228,ethiopia,pakistan,1,3931.03,2,3,3.9555,3.7580999999999998,34,36,0,-1
game_229,indonesia,brazil,0,3600.01,3,4,2.1241,2.4152,23,22,0,-1
game_23,uae,usa,0,3599.99,4,3,2.4256,3.075,25,28,1,1
game_230,peru,uae,0,3600.02,0,1,3.652,2.0852,33,21,0,-1
game_231,mexico,serbia,1,3848.52,2,1,3.9560999999999997,3.231,35,36,1,1
game_232,new_zealand,india,0,3600.0,0,2,4.3979,1.8871,37,19,0,-2
game_233,canada,mongolia,1,3986.67,2,1,2.1998,2.3226,21,27,1,1
game_234,netherlands,usa,0,3599.9900000000002,7,3,6.4725,1.5973000000000002,40,18,1,4
game_235,singapore,kazakhstan,0,3600.01,5,2,3.0717,3.2418,27,34,1,3
game_236,guatemala,vietnam,0,3600.0,2,3,2.4452,2.5019,20,28,0,-1
game_237,iceland,south_korea,0,3599.9900000000002,8,2,5.439,1.6396,37,18,1,6
game_238,philippines,panama,1,3790.83,5,6,2.0289,4.2474,23,35,0,-1
game_239,morocco,oman,0,3600.0,4,0,3.5059,1.8033000000000001,31,23,1,4
game_24,oman,new_zealand,0,3600.0,2,1,2.3993,3.5362,21,26,1,1
game_240,switzerland,uk,0,3599.98,2,0,2.4679,2.7894,24,23,1,2
game_241,india,france,0,3600.0,4,2,3.3458,3.0723000000000003,30,31,1,2
game_242,china,philippines,0,3600.0099999999998,4,0,3.8232,1.7106,32,20,1,4
game_243,new_zealand,peru,0,3599.99,0,4,1.8833,2.6502,19,24,0,-4
game_244,saudi_arabia,vietnam,1,4353.6,0,1,2.5715,3.0850999999999997,21,29,0,-1
game_245,morocco,netherlands,1,3764.71,5,4,3.6181,3.1845,37,32,1,1
game_246,rwanda,south_korea,0,3600.0,2,3,2.7139,3.8026,23,30,0,-1
game_247,iceland,ethiopia,0,3599.98,0,3,3.1789,2.213,32,23,0,-3
game_248,uk,switzerland,0,3600.0,5,1,3.7244,1.6054,30,19,1,4
game_249,pakistan,mongolia,0,3600.0,5,0,3.3201,1.5301,29,19,1,5
game_25,brazil,uk,0,3600.0,1,0,2.3157,3.3295,18,32,1,1
game_250,thailand,serbia,0,3600.04,3,1,4.1261,2.7911,37,25,1,2
game_251,panama,usa,0,3599.99,6,1,2.9585,1.9467999999999999,23,15,1,5
game_252,brazil,guatemala,0,3599.99,3,2,3.373,2.0723,31,22,1,1
game_253,mexico,indonesia,0,3600.0,1,3,2.8215,2.2965999999999998,26,22,0,-2
game_254,uae,singapore,0,3599.9900000000002,1,4,3.2648,2.3744,25,21,0,-3
game_255,oman,kazakhstan,1,6137.96,4,3,4.5285,3.6954,36,30,1,1
game_256,canada,germany,1,3996.9100000000003,2,3,2.324,1.6838,19,15,0,-1
game_257,rwanda,morocco,0,3599.99,5,3,2.838,3.2036,26,35,1,2
game_258,peru,vietnam,0,3600.01,4,0,2.5224,1.345,23,16,1,4
game_259,thailand,mongolia,0,3599.9900000000002,1,2,3.267,2.3616,21,22,0,-1
game_26,guatemala,rwanda,0,3600.0,3,1,3.1877,2.5611,27,25,1,2
game_260,iceland,usa,1,3642.07,2,3,2.643,3.4806999999999997,22,36,0,-1
game_261,saudi_arabia,ethiopia,0,3600.0099999999998,3,2,3.1295,2.8939,27,29,1,1
game_262,indonesia,china,1,4758.51,2,3,3.8886000000000003,3.7605000000000004,40,31,0,-1
game_263,uk,mexico,0,3599.9700000000003,5,2,3.144,4.4326,29,39,1,3
game_264,kazakhstan,india,0,3600.01,2,3,2.3061,2.5155000000000003,26,24,0,-1
game_265,france,south_korea,1,3686.75,4,3,3.0114,2.5624000000000002,26,21,1,1
game_266,guatemala,oman,1,4190.32,4,3,3.3118,3.5897,29,34,1,1
game_267,pakistan,germany,0,3599.9900000000002,3,1,3.1545,2.4274,25,20,1,2
game_268,panama,new_zealand,1,3788.91,2,1,2.6637,3.0373,24,28,1,1
game_269,canada,philippines,0,3600.0,0,1,2.464,2.7747,23,27,0,-1
game_27,kazakhstan,morocco,1,3934.84,6,5,2.5223,2.4802,28,24,1,1
game_270,brazil,serbia,0,3600.0,3,1,3.0917000000000003,3.8097999999999996,27,29,1,2
game_271,singapore,switzerland,0,3600.0,8,2,4.5704,3.1473,35,31,1,6
game_272,uae,netherlands,1,4449.28,2,1,3.0571,2.6323,30,26,1,1
game_273,thailand,new_zealand,0,3599.9900000000002,5,3,3.1774,3.0252,22,30,1,2
game_274,morocco,kazakhstan,0,3600.0,4,3,3.2594000000000003,2.2093,27,26,1,1
game_275,rwanda,ethiopia,0,3600.03,2,5,3.5613,3.0189000000000004,32,27,0,-3
game_276,uae,saudi_arabia,1,3733.66,1,2,2.12,2.0069,20,22,0,-1
game_277,pakistan,france,0,3599.98,2,3,3.2012,2.3317,24,19,0,-1
game_278,switzerland,singapore,1,4580.7,3,2,3.2851,3.0572,34,31,1,1
game_279,peru,iceland,0,3600.0099999999998,6,3,3.4101,3.3434,28,30,1,3
game_28,switzerland,indonesia,1,4154.53,3,4,2.4529,1.9003,30,20,0,-1
game_280,oman,south_korea,1,4036.3,5,4,3.6117,3.2446,30,33,1,1
game_281,china,mongolia,0,3600.0,0,1,2.8176,2.2573,22,27,0,-1
game_282,guatemala,brazil,1,4504.47,3,2,3.1683,4.3628,34,40,1,1
game_283,philippines,vietnam,0,3600.02,0,4,1.8754,2.9801,18,28,0,-4
game_284,mexico,serbia,0,3600.0099999999998,1,5,3.2704,3.6952,32,37,0,-4
